Time [s],X_pos_series_1,X_pos_series_2,Y_pos_series_1,Y_pos_series_2,Z_pos_series_1,Z_pos_series_2,Roll_Pitch_series_1,Roll_Pitch_series_2,Velocities_series_1,Velocities_series_2,Velocities_series_3
5.9070,0.1145,0.1005,-1.6944,-0.5181,1.0000,1.0215,7.9761,-3.0174,-0.0270,-1.0000,-0.1159
5.9240,0.1145,0.1015,-1.6944,-0.5313,1.0000,1.0199,7.3046,-2.4290,-0.0071,-1.0000,-0.1077
5.9410,0.1145,0.1024,-1.6944,-0.5449,1.0000,1.0182,6.6884,-2.2090,-0.0048,-1.0000,-0.0994
5.9580,0.1145,0.1033,-1.6944,-0.5587,1.0000,1.0165,6.1309,-1.8512,-0.0030,-1.0000,-0.0910
5.9740,0.1145,0.1039,-1.6944,-0.5720,1.0000,1.0150,5.6507,-1.6120,-0.0028,-1.0000,-0.0826
5.9900,0.1145,0.1045,-1.6944,-0.5854,1.0000,1.0134,5.2142,-1.4133,0.0000,-1.0000,-0.0748
6.0060,0.1145,0.1051,-1.6944,-0.5991,1.0000,1.0119,4.8172,-1.1911,0.0011,-1.0000,-0.0672
6.0220,0.1145,0.1056,-1.6944,-0.6129,1.0000,1.0105,4.4559,-1.0504,0.0020,-1.0000,-0.0597
6.0390,0.1145,0.1060,-1.6944,-0.6278,1.0000,1.0090,4.1094,-0.8752,0.0037,-1.0000,-0.0524
6.0550,0.1145,0.1064,-1.6944,-0.6419,1.0000,1.0077,3.8140,-0.7839,0.0026,-1.0000,-0.0450
6.0710,0.1145,0.1068,-1.6944,-0.6561,1.0000,1.0064,3.5468,-0.6684,0.0040,-1.0000,-0.0383
6.0880,0.1145,0.1071,-1.6944,-0.6714,1.0000,1.0051,3.2908,-0.5686,0.0050,-1.0000,-0.0319
6.1040,0.1145,0.1074,-1.6944,-0.6859,1.0000,1.0040,3.0734,-0.5128,0.0041,-1.0000,-0.0255
6.1210,0.1145,0.1077,-1.6944,-0.7014,1.0000,1.0028,2.8656,-0.4199,0.0055,-1.0000,-0.0198
6.1380,0.1145,0.1080,-1.6944,-0.7169,1.0000,1.0018,2.6791,-0.3812,0.0052,-1.0000,-0.0142
6.1550,0.1145,0.1082,-1.6944,-0.7326,1.0000,1.0008,2.5119,-0.3252,0.0053,-1.0000,-0.0090
6.1710,0.1145,0.1084,-1.6944,-0.7474,1.0000,1.0000,2.3705,-0.2944,0.0049,-1.0000,-0.0042
6.1870,0.1145,0.1086,-1.6944,-0.7623,1.0000,0.9993,2.2431,-0.2572,0.0055,-1.0000,-0.0001
6.2030,0.1145,0.1088,-1.6944,-0.7772,1.0000,0.9986,2.1284,-0.2262,0.0055,-1.0000,0.0036
6.2190,0.1145,0.1090,-1.6944,-0.7921,1.0000,0.9980,2.0252,-0.2013,0.0055,-1.0000,0.0069
6.2350,0.1145,0.1092,-1.6944,-0.8072,1.0000,0.9975,1.9323,-0.1781,0.0055,-1.0000,0.0099
6.2520,0.1145,0.1093,-1.6944,-0.8231,1.0000,0.9970,1.8438,-0.1537,0.0057,-1.0000,0.0125
6.2690,0.1145,0.1095,-1.6944,-0.8392,1.0000,0.9966,1.7649,-0.1417,0.0054,-1.0000,0.0150
6.2850,0.1145,0.1096,-1.6944,-0.8543,1.0000,0.9963,1.6983,-0.1312,0.0050,-1.0000,0.0170
6.3020,0.1145,0.1098,-1.6944,-0.8704,1.0000,0.9960,1.6350,-0.1120,0.0055,-1.0000,0.0186
6.3190,0.1145,0.1099,-1.6944,-0.8865,1.0000,0.9958,1.5785,-0.1076,0.0051,-1.0000,0.0200
6.3350,0.1145,0.1101,-1.6944,-0.9017,1.0000,0.9956,1.5310,-0.0995,0.0048,-1.0000,0.0211
6.3520,0.1145,0.1102,-1.6944,-0.9179,1.0000,0.9955,1.4859,-0.0860,0.0052,-1.0000,0.0218
6.3690,0.1145,0.1103,-1.6944,-0.9341,1.0000,0.9955,1.4457,-0.0848,0.0048,-1.0000,0.0223
6.3860,0.1145,0.1104,-1.6944,-0.9503,1.0000,0.9955,1.4100,-0.0751,0.0047,-1.0000,0.0226
6.4030,0.1145,0.1106,-1.6944,-0.9665,1.0000,0.9955,1.3782,-0.0720,0.0046,-1.0000,0.0226
6.4200,0.1145,0.1107,-1.6944,-0.9827,1.0000,0.9956,0.9899,-0.0682,0.0045,-0.9787,0.0224
6.4360,0.1145,0.1108,-1.6944,-0.9980,1.0000,0.9957,-0.0155,-0.0662,0.0042,-0.9160,0.0221
6.4520,0.1145,0.1109,-1.6944,-1.0132,1.0000,0.9959,-0.2922,-0.0614,0.0043,-0.9155,0.0215
6.4690,-0.8566,0.1110,-0.0747,-1.0293,1.0000,0.9961,-1.9000,-1.1062,-1.0000,1.0000,0.0207
6.4860,-0.8566,0.1110,-0.0747,-1.0452,1.0000,0.9968,-7.4629,-5.9160,-1.0000,1.0000,0.0193
6.5020,-0.8566,0.1107,-0.0747,-1.0598,1.0000,0.9978,-13.4048,-12.6528,-1.0000,1.0000,0.0159
6.5190,-0.8566,0.1097,-0.0747,-1.0745,1.0000,0.9991,-14.3239,-14.3239,-1.0000,1.0000,0.0109
6.5350,-0.8566,0.1081,-0.0747,-1.0875,1.0000,1.0007,-13.9822,-13.9948,-1.0000,1.0000,0.0043
6.5510,-0.8566,0.1058,-0.0747,-1.0998,1.0000,1.0024,-14.3239,-13.8349,-1.0000,1.0000,-0.0035
6.5670,-0.8566,0.1029,-0.0747,-1.1114,1.0000,1.0041,-14.3239,-14.3203,-1.0000,1.0000,-0.0119
6.5830,-0.8566,0.0993,-0.0747,-1.1224,1.0000,1.0057,-14.3239,-14.3239,-1.0000,1.0000,-0.0203
6.6000,-0.8566,0.0949,-0.0747,-1.1332,1.0000,1.0073,-14.3239,-14.3239,-1.0000,1.0000,-0.0286
6.6160,-0.8566,0.0902,-0.0747,-1.1428,1.0000,1.0086,-14.3239,-14.3239,-1.0000,1.0000,-0.0366
6.6320,-0.8566,0.0849,-0.0747,-1.1517,1.0000,1.0098,-14.3239,-14.3239,-1.0000,1.0000,-0.0432
6.6490,-0.8566,0.0786,-0.0747,-1.1605,1.0000,1.0108,-14.3239,-14.3239,-1.0000,1.0000,-0.0489
6.6660,-0.8566,0.0716,-0.0747,-1.1685,1.0000,1.0116,-14.3239,-14.3239,-1.0000,1.0000,-0.0540
6.6820,-0.8566,0.0645,-0.0747,-1.1755,1.0000,1.0122,-14.3239,-14.3239,-1.0000,1.0000,-0.0581
6.6990,-0.8566,0.0563,-0.0747,-1.1821,1.0000,1.0127,-14.3239,-14.3239,-1.0000,1.0000,-0.0611
6.7160,-0.8566,0.0474,-0.0747,-1.1880,1.0000,1.0130,-14.3239,-14.1222,-1.0000,1.0000,-0.0635
6.7330,-0.8566,0.0379,-0.0747,-1.1932,1.0000,1.0132,-14.3239,-13.5766,-1.0000,1.0000,-0.0651
6.7500,-0.8566,0.0277,-0.0747,-1.1976,1.0000,1.0132,-14.3239,-12.7531,-1.0000,1.0000,-0.0659
6.7670,-0.8566,0.0170,-0.0747,-1.2014,1.0000,1.0132,-14.3239,-11.8839,-1.0000,1.0000,-0.0661
6.7840,-0.8566,0.0058,-0.0747,-1.2044,1.0000,1.0130,-14.3239,-10.9838,-1.0000,1.0000,-0.0658
6.8010,-0.8566,-0.0060,-0.0747,-1.2067,1.0000,1.0127,-14.3239,-10.0980,-1.0000,1.0000,-0.0649
6.8170,-0.8566,-0.0174,-0.0747,-1.2082,1.0000,1.0124,-14.3239,-9.3243,-1.0000,1.0000,-0.0635
6.8340,-0.8566,-0.0300,-0.0747,-1.2091,1.0000,1.0119,-14.3239,-8.5426,-1.0000,1.0000,-0.0618
6.8510,-0.8566,-0.0430,-0.0747,-1.2092,1.0000,1.0115,-14.3239,-7.8275,-1.0000,1.0000,-0.0597
6.8670,-0.8566,-0.0555,-0.0747,-1.2087,1.0000,1.0110,-14.3239,-7.2110,-1.0000,1.0000,-0.0573
6.8830,-0.8566,-0.0682,-0.0747,-1.2076,1.0000,1.0104,-14.3239,-6.6421,-1.0000,1.0000,-0.0548
6.8990,-0.8566,-0.0813,-0.0747,-1.2058,1.0000,1.0099,-14.3239,-6.1269,-1.0000,1.0000,-0.0521
6.9150,-0.8566,-0.0945,-0.0747,-1.2035,1.0000,1.0093,-14.3239,-5.6540,-1.0000,1.0000,-0.0493
6.9320,-0.8566,-0.1088,-0.0747,-1.2002,1.0000,1.0086,-14.3239,-5.1998,-1.0000,1.0000,-0.0463
6.9490,-0.8566,-0.1233,-0.0747,-1.1963,1.0000,1.0080,-14.3239,-4.7893,-1.0000,1.0000,-0.0431
6.9650,-0.8566,-0.1371,-0.0747,-1.1919,1.0000,1.0073,-14.3239,-4.4385,-1.0000,1.0000,-0.0398
6.9810,-0.8566,-0.1511,-0.0747,-1.1869,1.0000,1.0067,-14.3239,-4.1212,-1.0000,1.0000,-0.0367
6.9980,-0.8566,-0.1661,-0.0747,-1.1809,1.0000,1.0060,-14.3239,-3.8156,-1.0000,1.0000,-0.0335
7.0150,-0.8566,-0.1812,-0.0747,-1.1742,1.0000,1.0054,-14.3239,-2.5631,-0.9400,1.0000,-0.0302
7.0320,-0.8566,-0.1965,-0.0747,-1.1668,1.0000,1.0048,-14.3239,-1.6449,-0.9058,1.0000,-0.0271
7.0480,-0.8566,-0.2108,-0.0747,-1.1592,1.0000,1.0043,-14.3239,-0.0676,-0.8449,1.0000,-0.0241
7.0650,-0.8566,-0.2260,-0.0747,-1.1504,1.0000,1.0038,-14.2005,-0.0123,-0.8698,1.0000,-0.0216
7.0810,-0.8566,-0.2403,-0.0747,-1.1415,1.0000,1.0034,-13.6504,1.7399,-0.7862,1.0000,-0.0191
7.0970,-0.8566,-0.2544,-0.0747,-1.1320,1.0000,1.0032,-12.9086,2.1043,-0.7874,1.0000,-0.0172
7.1130,-0.8566,-0.2684,-0.0747,-1.1219,1.0000,1.0030,-11.9603,2.6953,-0.7628,1.0000,-0.0158
7.1300,-0.8566,-0.2831,-0.0747,-1.1106,1.0000,1.0030,-11.0177,2.6247,-0.7651,1.0000,-0.0151
7.1460,-0.8566,-0.2967,-0.0747,-1.0995,1.0000,1.0031,-10.0795,3.6916,-0.6883,1.0000,-0.0150
7.1620,-0.8566,-0.3101,-0.0747,-1.0879,1.0000,1.0033,-9.3141,4.0976,-0.6935,1.0000,-0.0154
7.1790,-0.8566,-0.3242,-0.0747,-1.0752,1.0000,1.0036,-8.3873,3.9668,-0.6979,1.0000,-0.0164
7.1950,-0.8566,-0.3371,-0.0747,-1.0629,1.0000,1.0040,-7.6803,4.6648,-0.6268,1.0000,-0.0182
7.2120,-0.8566,-0.3506,-0.0747,-1.0495,1.0000,1.0044,-7.0136,4.1473,-0.6576,1.0000,-0.0202
7.2290,-0.8566,-0.3639,-0.0747,-1.0358,1.0000,1.0049,-6.3612,4.8333,-0.6145,1.0000,-0.0222
7.2460,-0.8566,-0.3769,-0.0747,-1.0218,1.0000,1.0053,-5.8530,4.6609,-0.5956,1.0000,-0.0243
7.2630,-0.8566,-0.3896,-0.0747,-1.0075,1.0000,1.0057,-5.3223,4.9339,-0.5779,1.0000,-0.0265
7.2790,-0.8566,-0.4013,-0.0747,-0.9939,1.0000,1.0061,-4.9602,5.2669,-0.5373,1.0000,-0.0286
7.2950,-0.8566,-0.4127,-0.0747,-0.9802,1.0000,1.0064,-4.5597,4.9857,-0.5453,1.0000,-0.0304
7.3120,-0.8566,-0.4246,-0.0747,-0.9654,1.0000,1.0067,-4.2156,4.8177,-0.5517,1.0000,-0.0321
7.3290,-0.8566,-0.4362,-0.0747,-0.9504,1.0000,1.0069,-3.9172,4.8871,-0.5151,1.0000,-0.0336
7.3460,-0.8566,-0.4475,-0.0747,-0.9354,1.0000,1.0071,-3.6230,4.8046,-0.5000,1.0000,-0.0347
7.3630,-0.8566,-0.4585,-0.0747,-0.9201,1.0000,1.0072,-3.3835,4.9051,-0.4853,1.0000,-0.0355
7.3800,-0.8566,-0.4693,-0.0747,-0.9048,1.0000,1.0072,-3.1585,4.8235,-0.4712,1.0000,-0.0358
7.3970,-0.8566,-0.4798,-0.0747,-0.8894,1.0000,1.0071,-2.9532,4.7724,-0.4577,1.0000,-0.0359
7.4140,-0.8566,-0.4901,-0.0747,-0.8739,1.0000,1.0070,-2.7764,4.7424,-0.4446,1.0000,-0.0355
7.4310,-0.8566,-0.5000,-0.0747,-0.8583,1.0000,1.0068,-2.6100,4.6385,-0.4320,1.0000,-0.0350
7.4470,-0.8566,-0.5092,-0.0747,-0.8435,1.0000,1.0066,-2.4712,4.8731,-0.4015,1.0000,-0.0341
7.4630,-0.8566,-0.5181,-0.0747,-0.8287,1.0000,1.0064,-2.3452,4.5130,-0.4090,1.0000,-0.0331
7.4790,-0.8566,-0.5268,-0.0747,-0.8139,1.0000,1.0061,-2.2290,4.5278,-0.3985,1.0000,-0.0320
7.4950,-0.8566,-0.5352,-0.0747,-0.7990,1.0000,1.0058,-2.1257,4.2795,-0.3883,1.0000,-0.0306
